Q vs Qb X,Q vs Qb Y,Qb vs Q X,Qb vs Q Y,/Qb X,/Qb Y
1.470000000000001,1.22342296612951e-05,1.22342296612951e-05,1.470000000000001,1.470000000000001,1.470000000000001
1.480000000000001,9.556483696614256e-06,9.556483696614256e-06,1.480000000000001,1.480000000000001,1.480000000000001
1.490000000000001,7.451160761999113e-06,7.451160761999113e-06,1.490000000000001,1.490000000000001,1.490000000000001
1.500000000000001,5.799743583301093e-06,5.799743583301093e-06,1.500000000000001,1.500000000000001,1.500000000000001
1.510000000000001,4.507285554877554e-06,4.507285554877554e-06,1.510000000000001,1.510000000000001,1.510000000000001
1.520000000000001,3.497940011301205e-06,3.497940011301205e-06,1.520000000000001,1.520000000000001,1.520000000000001
1.530000000000001,2.711298537554729e-06,2.711298537554729e-06,1.530000000000001,1.530000000000001,1.530000000000001
1.540000000000001,2.099395286899923e-06,2.099395286899923e-06,1.540000000000001,1.540000000000001,1.540000000000001
1.550000000000001,1.624260600376654e-06,1.624260600376654e-06,1.550000000000001,1.550000000000001,1.550000000000001
1.560000000000001,1.25592827038847e-06,1.25592827038847e-06,1.560000000000001,1.560000000000001,1.560000000000001
1.570000000000001,9.708174875171847e-07,9.708174875171847e-07,1.570000000000001,1.570000000000001,1.570000000000001
1.580000000000001,7.504238525364446e-07,7.504238525364446e-07,1.580000000000001,1.580000000000001,1.580000000000001
1.590000000000001,5.802646520908782e-07,5.802646520908782e-07,1.590000000000001,1.590000000000001,1.590000000000001
1.600000000000001,4.4903254751684e-07,4.4903254751684e-07,1.600000000000001,1.600000000000001,1.600000000000001
1.610000000000001,3.479193337646438e-07,3.479193337646438e-07,1.610000000000001,1.610000000000001,1.610000000000001
1.620000000000001,2.700778092087841e-07,2.700778092087841e-07,1.620000000000001,1.620000000000001,1.620000000000001
1.630000000000001,2.101952316929225e-07,2.101952316929225e-07,1.630000000000001,1.630000000000001,1.630000000000001
1.640000000000001,1.641564772396336e-07,1.641564772396336e-07,1.640000000000001,1.640000000000001,1.640000000000001
1.650000000000001,1.28778959125079e-07,1.28778959125079e-07,1.650000000000001,1.650000000000001,1.650000000000001
1.660000000000001,1.016046814634481e-07,1.016046814634481e-07,1.660000000000001,1.660000000000001,1.660000000000001
1.670000000000001,8.073758909954994e-08,8.073758909954994e-08,1.670000000000001,1.670000000000001,1.670000000000001
1.680000000000001,6.471668394861739e-08,6.471668394861739e-08,1.680000000000001,1.680000000000001,1.680000000000001
1.690000000000001,5.241727685336809e-08,5.241727685336809e-08,1.690000000000001,1.690000000000001,1.690000000000001
1.700000000000001,4.297430139293325e-08,4.297430139293325e-08,1.700000000000001,1.700000000000001,1.700000000000001
1.710000000000001,3.572287312122291e-08,3.572287312122291e-08,1.710000000000001,1.710000000000001,1.710000000000001
1.720000000000001,3.015229563105358e-08,3.015229563105358e-08,1.720000000000001,1.720000000000001,1.720000000000001
1.730000000000001,2.587052265005177e-08,2.587052265005177e-08,1.730000000000001,1.730000000000001,1.730000000000001
1.740000000000001,2.257673821063147e-08,2.257673821063147e-08,1.740000000000001,1.740000000000001,1.740000000000001
1.750000000000001,2.00402216687061e-08,2.00402216687061e-08,1.750000000000001,1.750000000000001,1.750000000000001
1.760000000000001,1.808407841391291e-08,1.808407841391291e-08,1.760000000000001,1.760000000000001,1.760000000000001
1.770000000000001,1.657272186039301e-08,1.657272186039301e-08,1.770000000000001,1.770000000000001,1.770000000000001
1.780000000000001,1.540225381458148e-08,1.540225381458148e-08,1.780000000000001,1.780000000000001,1.780000000000001
1.790000000000001,1.449307496617993e-08,1.449307496617993e-08,1.790000000000001,1.790000000000001,1.790000000000001
1.8,1.37842116605886e-08,1.37842116605886e-08,1.8,1.8,1.8
