Q vs Qb X,Q vs Qb Y,Qb vs Q X,Qb vs Q Y,/Qb X,/Qb Y
0.8100000000000005,0.9762069778328826,0.9762069778328826,0.8100000000000005,0.8100000000000005,0.8100000000000005
0.8200000000000005,0.9613551789896119,0.9613551789896119,0.8200000000000005,0.8200000000000005,0.8200000000000005
0.8300000000000005,0.9469908284767913,0.9469908284767913,0.8300000000000005,0.8300000000000005,0.8300000000000005
0.8400000000000005,0.9330309645690719,0.9330309645690719,0.8400000000000005,0.8400000000000005,0.8400000000000005
0.8500000000000005,0.9194123086804598,0.9194123086804598,0.8500000000000005,0.8500000000000005,0.8500000000000005
0.8600000000000005,0.9060853440354304,0.9060853440354304,0.8600000000000005,0.8600000000000005,0.8600000000000005
0.8700000000000006,0.8930104280406016,0.8930104280406016,0.8700000000000006,0.8700000000000006,0.8700000000000006
0.8800000000000006,0.8801551472444494,0.8801551472444494,0.8800000000000006,0.8800000000000006,0.8800000000000006
0.8900000000000006,0.867492457708286,0.867492457708286,0.8900000000000006,0.8900000000000006,0.8900000000000006
0.9000000000000006,0.8549993348677262,0.8549993348677262,0.9000000000000006,0.9000000000000006,0.9000000000000006
0.9100000000000006,0.8426557594226184,0.8426557594226184,0.9100000000000006,0.9100000000000006,0.9100000000000006
0.9200000000000006,0.830443925494508,0.830443925494508,0.9200000000000006,0.9200000000000006,0.9200000000000006
0.9300000000000006,0.8183475926167318,0.8183475926167318,0.9300000000000006,0.9300000000000006,0.9300000000000006
0.9400000000000006,0.8063515237380772,0.8063515237380772,0.9400000000000006,0.9400000000000006,0.9400000000000006
0.9500000000000006,0.7944409624142326,0.7944409624142326,0.9500000000000006,0.9500000000000006,0.9500000000000006
0.9600000000000006,0.7826011061971218,0.7826011061971218,0.9600000000000006,0.9600000000000006,0.9600000000000006
0.9700000000000006,0.7708165306195592,0.7708165306195592,0.9700000000000006,0.9700000000000006,0.9700000000000006
0.9800000000000006,0.7590705082883483,0.7590705082883483,0.9800000000000006,0.9800000000000006,0.9800000000000006
0.9900000000000007,0.7473441477831425,0.7473441477831425,0.9900000000000007,0.9900000000000007,0.9900000000000007
1.000000000000001,0.7356152418455709,0.7356152418455709,1.000000000000001,1.000000000000001,1.000000000000001
1.010000000000001,0.7238566533817217,0.7238566533817217,1.010000000000001,1.010000000000001,1.010000000000001
1.020000000000001,0.7120339616678008,0.7120339616678008,1.020000000000001,1.020000000000001,1.020000000000001
1.030000000000001,0.700101903031576,0.700101903031576,1.030000000000001,1.030000000000001,1.030000000000001
1.040000000000001,0.6879987997162267,0.6879987997162267,1.040000000000001,1.040000000000001,1.040000000000001
1.050000000000001,0.6756375436622228,0.6756375436622228,1.050000000000001,1.050000000000001,1.050000000000001
1.060000000000001,0.6628905485448375,0.6628905485448375,1.060000000000001,1.060000000000001,1.060000000000001
1.070000000000001,0.6495640691772954,0.6495640691772954,1.070000000000001,1.070000000000001,1.070000000000001
1.080000000000001,0.6353545060649305,0.6353545060649305,1.080000000000001,1.080000000000001,1.080000000000001
1.090000000000001,0.6197795374889027,0.6197795374889027,1.090000000000001,1.090000000000001,1.090000000000001
1.100000000000001,0.6021002469559293,0.6021002469559293,1.100000000000001,1.100000000000001,1.100000000000001
1.110000000000001,0.5813496700570311,0.5813496700570311,1.110000000000001,1.110000000000001,1.110000000000001
1.120000000000001,0.5567456187198526,0.5567456187198526,1.120000000000001,1.120000000000001,1.120000000000001
1.130000000000001,0.5285939876966582,0.5285939876966582,1.130000000000001,1.130000000000001,1.130000000000001
1.140000000000001,0.4988045956247765,0.4988045956247765,1.140000000000001,1.140000000000001,1.140000000000001
1.150000000000001,0.4699130713604739,0.4699130713604739,1.150000000000001,1.150000000000001,1.150000000000001
1.160000000000001,0.4436854323416381,0.4436854323416381,1.160000000000001,1.160000000000001,1.160000000000001
1.170000000000001,0.4207324732531386,0.4207324732531386,1.170000000000001,1.170000000000001,1.170000000000001
1.180000000000001,0.400893302075699,0.400893302075699,1.180000000000001,1.180000000000001,1.180000000000001
1.190000000000001,0.3837092232678934,0.3837092232678934,1.190000000000001,1.190000000000001,1.190000000000001
1.200000000000001,0.368697117415219,0.368697117415219,1.200000000000001,1.200000000000001,1.200000000000001
1.210000000000001,0.3554467625040725,0.3554467625040725,1.210000000000001,1.210000000000001,1.210000000000001
1.220000000000001,0.3436343839113333,0.3436343839113333,1.220000000000001,1.220000000000001,1.220000000000001
1.230000000000001,0.3330095723618028,0.3330095723618028,1.230000000000001,1.230000000000001,1.230000000000001
1.240000000000001,0.3233782802033825,0.3233782802033825,1.240000000000001,1.240000000000001,1.240000000000001
